gene_id	transcript_id	biotype
ENSMUSG00000028479	ENSMUST00000173274	protein_coding
ENSMUSG00000092350	ENSMUST00000173275	unprocessed_pseudogene
ENSMUSG00000092200	ENSMUST00000173277	unprocessed_pseudogene
ENSMUSG00000092560	ENSMUST00000173278	processed_pseudogene
ENSMUSG00000002307	ENSMUST00000173279	protein_coding_CDS_not_defined
ENSMUSG00000056116	ENSMUST00000173280	nonsense_mediated_decay
ENSMUSG00000024397	ENSMUST00000173281	retained_intron
ENSMUSG00000092335	ENSMUST00000173283	protein_coding
ENSMUSG00000041354	ENSMUST00000173284	protein_coding
ENSMUSG00000053046	ENSMUST00000173285	protein_coding_CDS_not_defined
ENSMUSG00000036990	ENSMUST00000173286	protein_coding
ENSMUSG00000070469	ENSMUST00000173287	protein_coding
ENSMUSG00000020782	ENSMUST00000173289	protein_coding
ENSMUSG00000092306	ENSMUST00000173290	unprocessed_pseudogene
ENSMUSG00000092545	ENSMUST00000173291	lncRNA
ENSMUSG00000036661	ENSMUST00000173292	nonsense_mediated_decay
ENSMUSG00000092404	ENSMUST00000173293	lncRNA
ENSMUSG00000020185	ENSMUST00000173294	protein_coding_CDS_not_defined
ENSMUSG00000037876	ENSMUST00000173295	retained_intron
ENSMUSG00000070621	ENSMUST00000173296	unprocessed_pseudogene
ENSMUSG00000055027	ENSMUST00000173297	protein_coding
ENSMUSG00000079639	ENSMUST00000173298	retained_intron
ENSMUSG00000033335	ENSMUST00000173299	retained_intron
ENSMUSG00000036990	ENSMUST00000173300	retained_intron
ENSMUSG00000007029	ENSMUST00000173302	retained_intron
ENSMUSG00000031558	ENSMUST00000173303	retained_intron
ENSMUSG00000092509	ENSMUST00000173304	lncRNA
ENSMUSG00000040356	ENSMUST00000173305	retained_intron
ENSMUSG00000036139	ENSMUST00000173306	protein_coding
ENSMUSG00000041078	ENSMUST00000173307	protein_coding_CDS_not_defined
ENSMUSG00000024955	ENSMUST00000173308	protein_coding_CDS_not_defined
ENSMUSG00000092422	ENSMUST00000173309	unprocessed_pseudogene
ENSMUSG00000023852	ENSMUST00000173311	protein_coding
ENSMUSG00000106555	ENSMUST00000173312	lncRNA
ENSMUSG00000053046	ENSMUST00000173313	protein_coding
ENSMUSG00000092341	ENSMUST00000173314	lncRNA
ENSMUSG00000004266	ENSMUST00000173315	protein_coding
ENSMUSG00000092477	ENSMUST00000173316	unprocessed_pseudogene
ENSMUSG00000061232	ENSMUST00000173317	retained_intron
ENSMUSG00000024319	ENSMUST00000173318	retained_intron
ENSMUSG00000045374	ENSMUST00000173320	protein_coding
ENSMUSG00000066463	ENSMUST00000173321	nonsense_mediated_decay
ENSMUSG00000092243	ENSMUST00000173322	protein_coding
ENSMUSG00000008668	ENSMUST00000173323	retained_intron
ENSMUSG00000024397	ENSMUST00000173324	protein_coding
ENSMUSG00000090165	ENSMUST00000173325	protein_coding
ENSMUSG00000092467	ENSMUST00000173327	unprocessed_pseudogene
ENSMUSG00000034673	ENSMUST00000173328	protein_coding
ENSMUSG00000079557	ENSMUST00000173329	protein_coding
ENSMUSG00000053046	ENSMUST00000173330	protein_coding_CDS_not_defined
ENSMUSG00000030188	ENSMUST00000173332	nonsense_mediated_decay
ENSMUSG00000121344	ENSMUST00000173333	lncRNA
ENSMUSG00000016933	ENSMUST00000173335	retained_intron
ENSMUSG00000007029	ENSMUST00000173336	retained_intron
ENSMUSG00000059714	ENSMUST00000173337	retained_intron
ENSMUSG00000092454	ENSMUST00000173338	processed_pseudogene
ENSMUSG00000025451	ENSMUST00000173339	retained_intron
ENSMUSG00000092555	ENSMUST00000173340	processed_pseudogene
ENSMUSG00000060261	ENSMUST00000173341	protein_coding
ENSMUSG00000036972	ENSMUST00000173342	protein_coding
ENSMUSG00000092293	ENSMUST00000173344	unprocessed_pseudogene
ENSMUSG00000057948	ENSMUST00000173345	nonsense_mediated_decay
ENSMUSG00000004231	ENSMUST00000173346	protein_coding
ENSMUSG00000020697	ENSMUST00000173347	protein_coding
ENSMUSG00000029112	ENSMUST00000173348	protein_coding
ENSMUSG00000067148	ENSMUST00000173349	protein_coding
ENSMUSG00000092440	ENSMUST00000173350	unprocessed_pseudogene
ENSMUSG00000024392	ENSMUST00000173351	retained_intron
ENSMUSG00000029001	ENSMUST00000173352	protein_coding
ENSMUSG00000073402	ENSMUST00000173353	protein_coding
ENSMUSG00000039656	ENSMUST00000173354	protein_coding
ENSMUSG00000029475	ENSMUST00000173355	protein_coding_CDS_not_defined
ENSMUSG00000042942	ENSMUST00000173356	retained_intron
ENSMUSG00000024369	ENSMUST00000173357	protein_coding
ENSMUSG00000092504	ENSMUST00000173358	processed_pseudogene
ENSMUSG00000007564	ENSMUST00000173359	retained_intron
ENSMUSG00000009293	ENSMUST00000173360	retained_intron
ENSMUSG00000016831	ENSMUST00000173361	protein_coding_CDS_not_defined
ENSMUSG00000064120	ENSMUST00000173362	nonsense_mediated_decay
ENSMUSG00000024309	ENSMUST00000173363	retained_intron
ENSMUSG00000053647	ENSMUST00000173364	protein_coding_CDS_not_defined
ENSMUSG00000052738	ENSMUST00000173366	protein_coding_CDS_not_defined
ENSMUSG00000038518	ENSMUST00000173367	protein_coding
ENSMUSG00000045409	ENSMUST00000173369	protein_coding
ENSMUSG00000092281	ENSMUST00000173370	processed_pseudogene
ENSMUSG00000024300	ENSMUST00000173372	nonsense_mediated_decay
ENSMUSG00000092187	ENSMUST00000173374	lncRNA
ENSMUSG00000056310	ENSMUST00000173375	retained_intron
ENSMUSG00000028399	ENSMUST00000173376	protein_coding
ENSMUSG00000092532	ENSMUST00000173377	unprocessed_pseudogene
ENSMUSG00000067787	ENSMUST00000173378	protein_coding
ENSMUSG00000041354	ENSMUST00000173379	retained_intron
ENSMUSG00000092417	ENSMUST00000173380	protein_coding
ENSMUSG00000059714	ENSMUST00000173381	retained_intron
ENSMUSG00000090773	ENSMUST00000173382	unprocessed_pseudogene
ENSMUSG00000028479	ENSMUST00000173383	protein_coding
ENSMUSG00000030447	ENSMUST00000173384	retained_intron
ENSMUSG00000079553	ENSMUST00000173386	protein_coding
ENSMUSG00000066583	ENSMUST00000173387	protein_coding
ENSMUSG00000022216	ENSMUST00000173388	retained_intron
ENSMUSG00000015468	ENSMUST00000173389	nonsense_mediated_decay
ENSMUSG00000042104	ENSMUST00000173391	protein_coding
ENSMUSG00000079557	ENSMUST00000173392	protein_coding
ENSMUSG00000027510	ENSMUST00000173393	protein_coding
ENSMUSG00000024365	ENSMUST00000173394	protein_coding_CDS_not_defined
ENSMUSG00000066772	ENSMUST00000173395	protein_coding
ENSMUSG00000025316	ENSMUST00000173396	protein_coding_CDS_not_defined
ENSMUSG00000033335	ENSMUST00000173397	protein_coding
ENSMUSG00000092227	ENSMUST00000173398	unprocessed_pseudogene
ENSMUSG00000029684	ENSMUST00000173399	protein_coding_CDS_not_defined
ENSMUSG00000019794	ENSMUST00000173400	nonsense_mediated_decay
ENSMUSG00000092265	ENSMUST00000173402	unprocessed_pseudogene
ENSMUSG00000040356	ENSMUST00000173403	retained_intron
ENSMUSG00000028033	ENSMUST00000173404	protein_coding
ENSMUSG00000032423	ENSMUST00000173405	protein_coding
ENSMUSG00000038375	ENSMUST00000173406	retained_intron
ENSMUSG00000021519	ENSMUST00000173407	nonsense_mediated_decay
ENSMUSG00000003452	ENSMUST00000173408	nonsense_mediated_decay
ENSMUSG00000052738	ENSMUST00000173409	retained_intron
ENSMUSG00000020899	ENSMUST00000173410	retained_intron
ENSMUSG00000027684	ENSMUST00000173411	protein_coding_CDS_not_defined
ENSMUSG00000042632	ENSMUST00000173412	retained_intron
ENSMUSG00000019256	ENSMUST00000173414	retained_intron
ENSMUSG00000040356	ENSMUST00000173415	protein_coding
ENSMUSG00000092435	ENSMUST00000173416	unprocessed_pseudogene
ENSMUSG00000038500	ENSMUST00000173417	retained_intron
ENSMUSG00000002308	ENSMUST00000173418	retained_intron
ENSMUSG00000051890	ENSMUST00000173419	nonsense_mediated_decay
ENSMUSG00000092517	ENSMUST00000173420	protein_coding_LoF
ENSMUSG00000001661	ENSMUST00000173421	protein_coding_CDS_not_defined
ENSMUSG00000073422	ENSMUST00000173425	retained_intron
ENSMUSG00000024300	ENSMUST00000173426	retained_intron
ENSMUSG00000092278	ENSMUST00000173427	processed_pseudogene
ENSMUSG00000029830	ENSMUST00000173428	retained_intron
ENSMUSG00000039607	ENSMUST00000173429	protein_coding
ENSMUSG00000064120	ENSMUST00000173430	protein_coding
ENSMUSG00000000690	ENSMUST00000173432	protein_coding
ENSMUSG00000035021	ENSMUST00000173433	protein_coding
ENSMUSG00000028889	ENSMUST00000173434	retained_intron
ENSMUSG00000054128	ENSMUST00000173435	retained_intron
ENSMUSG00000092331	ENSMUST00000173436	unprocessed_pseudogene
ENSMUSG00000092346	ENSMUST00000173437	lncRNA
ENSMUSG00000092264	ENSMUST00000173438	unprocessed_pseudogene
ENSMUSG00000092416	ENSMUST00000173439	retained_intron
ENSMUSG00000024338	ENSMUST00000173441	protein_coding
ENSMUSG00000054310	ENSMUST00000173443	protein_coding
ENSMUSG00000092426	ENSMUST00000173444	processed_pseudogene
ENSMUSG00000024319	ENSMUST00000173445	retained_intron
ENSMUSG00000092312	ENSMUST00000173446	unprocessed_pseudogene
ENSMUSG00000024176	ENSMUST00000173447	protein_coding
ENSMUSG00000090083	ENSMUST00000173449	protein_coding_CDS_not_defined
ENSMUSG00000092524	ENSMUST00000173450	unprocessed_pseudogene
ENSMUSG00000092493	ENSMUST00000173452	unprocessed_pseudogene
ENSMUSG00000035021	ENSMUST00000173453	retained_intron
ENSMUSG00000079557	ENSMUST00000173454	protein_coding
ENSMUSG00000074366	ENSMUST00000173455	protein_coding
ENSMUSG00000021771	ENSMUST00000173456	protein_coding
ENSMUSG00000092566	ENSMUST00000173457	processed_pseudogene
ENSMUSG00000027652	ENSMUST00000173458	protein_coding_CDS_not_defined
ENSMUSG00000070841	ENSMUST00000173459	protein_coding
ENSMUSG00000042688	ENSMUST00000173460	protein_coding_CDS_not_defined
ENSMUSG00000092276	ENSMUST00000173461	lncRNA
ENSMUSG00000092607	ENSMUST00000173462	protein_coding
ENSMUSG00000092214	ENSMUST00000173463	processed_pseudogene
ENSMUSG00000092343	ENSMUST00000173464	unprocessed_pseudogene
ENSMUSG00000064068	ENSMUST00000173465	nonsense_mediated_decay
ENSMUSG00000021541	ENSMUST00000173466	nonsense_mediated_decay
ENSMUSG00000092318	ENSMUST00000173467	unprocessed_pseudogene
ENSMUSG00000028073	ENSMUST00000173468	nonsense_mediated_decay
ENSMUSG00000022905	ENSMUST00000173469	retained_intron
ENSMUSG00000042104	ENSMUST00000173470	retained_intron
ENSMUSG00000020185	ENSMUST00000173471	protein_coding
ENSMUSG00000049618	ENSMUST00000173472	protein_coding
ENSMUSG00000057836	ENSMUST00000173473	protein_coding_CDS_not_defined
ENSMUSG00000064068	ENSMUST00000173475	protein_coding
ENSMUSG00000031731	ENSMUST00000173476	retained_intron
ENSMUSG00000064068	ENSMUST00000173477	protein_coding
ENSMUSG00000092586	ENSMUST00000173478	protein_coding
ENSMUSG00000020037	ENSMUST00000173479	protein_coding_CDS_not_defined
ENSMUSG00000067288	ENSMUST00000173480	protein_coding_CDS_not_defined
ENSMUSG00000033545	ENSMUST00000173481	protein_coding_CDS_not_defined
ENSMUSG00000006050	ENSMUST00000173482	nonsense_mediated_decay
ENSMUSG00000071454	ENSMUST00000173483	nonsense_mediated_decay
ENSMUSG00000096304	ENSMUST00000173484	protein_coding
ENSMUSG00000060261	ENSMUST00000173485	protein_coding
ENSMUSG00000024446	ENSMUST00000173486	retained_intron
ENSMUSG00000039431	ENSMUST00000173487	protein_coding
ENSMUSG00000074452	ENSMUST00000173488	retained_intron
ENSMUSG00000092416	ENSMUST00000173489	protein_coding
ENSMUSG00000028073	ENSMUST00000173490	retained_intron
ENSMUSG00000024392	ENSMUST00000173491	protein_coding
ENSMUSG00000079553	ENSMUST00000173492	protein_coding
ENSMUSG00000059714	ENSMUST00000173493	protein_coding
ENSMUSG00000091415	ENSMUST00000173494	protein_coding
ENSMUSG00000027684	ENSMUST00000173495	protein_coding
ENSMUSG00000004415	ENSMUST00000173496	protein_coding_CDS_not_defined
ENSMUSG00000030447	ENSMUST00000173497	retained_intron
ENSMUSG00000071454	ENSMUST00000173498	protein_coding_CDS_not_defined
ENSMUSG00000092341	ENSMUST00000173499	lncRNA
ENSMUSG00000092231	ENSMUST00000173500	processed_pseudogene
ENSMUSG00000031753	ENSMUST00000173501	retained_intron
ENSMUSG00000041354	ENSMUST00000173502	retained_intron
ENSMUSG00000079025	ENSMUST00000173503	protein_coding
ENSMUSG00000060261	ENSMUST00000173504	protein_coding
ENSMUSG00000033545	ENSMUST00000173506	protein_coding
ENSMUSG00000028797	ENSMUST00000173507	protein_coding_CDS_not_defined
ENSMUSG00000094160	ENSMUST00000173508	unprocessed_pseudogene
ENSMUSG00000060261	ENSMUST00000173509	retained_intron
ENSMUSG00000024399	ENSMUST00000173510	retained_intron
ENSMUSG00000019794	ENSMUST00000173511	protein_coding
ENSMUSG00000092360	ENSMUST00000173512	protein_coding
ENSMUSG00000021541	ENSMUST00000173513	protein_coding
ENSMUSG00000026069	ENSMUST00000173514	protein_coding
ENSMUSG00000092410	ENSMUST00000173515	unprocessed_pseudogene
ENSMUSG00000022425	ENSMUST00000173516	protein_coding
ENSMUSG00000092616	ENSMUST00000173518	unprocessed_pseudogene
ENSMUSG00000007039	ENSMUST00000173520	protein_coding
ENSMUSG00000031958	ENSMUST00000173521	retained_intron
ENSMUSG00000034308	ENSMUST00000173522	protein_coding
ENSMUSG00000071454	ENSMUST00000173524	protein_coding_CDS_not_defined
ENSMUSG00000042506	ENSMUST00000173525	retained_intron
ENSMUSG00000069539	ENSMUST00000173526	retained_intron
ENSMUSG00000092607	ENSMUST00000173527	retained_intron
ENSMUSG00000092354	ENSMUST00000173528	lncRNA
ENSMUSG00000035021	ENSMUST00000173529	protein_coding
ENSMUSG00000024517	ENSMUST00000173530	retained_intron
ENSMUSG00000020524	ENSMUST00000173531	protein_coding_CDS_not_defined
ENSMUSG00000029192	ENSMUST00000173532	protein_coding
ENSMUSG00000040016	ENSMUST00000173533	protein_coding
ENSMUSG00000024392	ENSMUST00000173535	protein_coding
ENSMUSG00000092425	ENSMUST00000173536	unprocessed_pseudogene
ENSMUSG00000001665	ENSMUST00000173537	protein_coding
ENSMUSG00000029913	ENSMUST00000173538	retained_intron
ENSMUSG00000040856	ENSMUST00000173539	protein_coding
ENSMUSG00000036398	ENSMUST00000173540	protein_coding
ENSMUSG00000027347	ENSMUST00000173541	protein_coding
ENSMUSG00000071454	ENSMUST00000173542	protein_coding
ENSMUSG00000061232	ENSMUST00000173543	retained_intron
ENSMUSG00000022216	ENSMUST00000173544	retained_intron
ENSMUSG00000100128	ENSMUST00000173545	unprocessed_pseudogene
ENSMUSG00000022160	ENSMUST00000173546	retained_intron
ENSMUSG00000035469	ENSMUST00000173547	protein_coding
ENSMUSG00000030126	ENSMUST00000173548	protein_coding
ENSMUSG00000024392	ENSMUST00000173550	protein_coding
ENSMUSG00000015452	ENSMUST00000173551	retained_intron
ENSMUSG00000092460	ENSMUST00000173552	processed_pseudogene
ENSMUSG00000092515	ENSMUST00000173553	lncRNA
ENSMUSG00000039656	ENSMUST00000173554	retained_intron
ENSMUSG00000022905	ENSMUST00000173555	protein_coding
ENSMUSG00000041881	ENSMUST00000173556	protein_coding_CDS_not_defined
ENSMUSG00000019370	ENSMUST00000173557	protein_coding_CDS_not_defined
ENSMUSG00000024393	ENSMUST00000173558	retained_intron
ENSMUSG00000037437	ENSMUST00000173559	nonsense_mediated_decay
ENSMUSG00000028399	ENSMUST00000173560	retained_intron
ENSMUSG00000005354	ENSMUST00000173561	protein_coding_CDS_not_defined
ENSMUSG00000007039	ENSMUST00000173562	retained_intron
ENSMUSG00000024462	ENSMUST00000173564	protein_coding_CDS_not_defined
ENSMUSG00000017428	ENSMUST00000173565	protein_coding
ENSMUSG00000036591	ENSMUST00000173566	protein_coding_CDS_not_defined
ENSMUSG00000092300	ENSMUST00000173567	protein_coding_CDS_not_defined
ENSMUSG00000092556	ENSMUST00000173568	unprocessed_pseudogene
ENSMUSG00000028479	ENSMUST00000173569	protein_coding_CDS_not_defined
ENSMUSG00000092374	ENSMUST00000173570	processed_pseudogene
ENSMUSG00000092456	ENSMUST00000173571	protein_coding
ENSMUSG00000025495	ENSMUST00000173572	protein_coding_CDS_not_defined
ENSMUSG00000031543	ENSMUST00000173573	nonsense_mediated_decay
ENSMUSG00000079637	ENSMUST00000173574	protein_coding
ENSMUSG00000121471	ENSMUST00000173575	lncRNA
ENSMUSG00000092241	ENSMUST00000173576	lncRNA
ENSMUSG00000054128	ENSMUST00000173577	retained_intron
ENSMUSG00000015165	ENSMUST00000173578	retained_intron
ENSMUSG00000007036	ENSMUST00000173579	retained_intron
ENSMUSG00000048502	ENSMUST00000173580	protein_coding
ENSMUSG00000021281	ENSMUST00000173581	nonsense_mediated_decay
ENSMUSG00000040312	ENSMUST00000173582	retained_intron
ENSMUSG00000074832	ENSMUST00000173583	protein_coding
ENSMUSG00000007029	ENSMUST00000173584	protein_coding
ENSMUSG00000038500	ENSMUST00000173585	protein_coding
ENSMUSG00000096618	ENSMUST00000173586	unprocessed_pseudogene
ENSMUSG00000092548	ENSMUST00000173587	unprocessed_pseudogene
ENSMUSG00000036036	ENSMUST00000173588	protein_coding
ENSMUSG00000015452	ENSMUST00000173589	retained_intron
ENSMUSG00000026028	ENSMUST00000173590	protein_coding
ENSMUSG00000092332	ENSMUST00000173591	unprocessed_pseudogene
ENSMUSG00000028399	ENSMUST00000173592	retained_intron
ENSMUSG00000064068	ENSMUST00000173593	nonsense_mediated_decay
ENSMUSG00000092458	ENSMUST00000173594	processed_pseudogene
ENSMUSG00000067786	ENSMUST00000173595	protein_coding
ENSMUSG00000024422	ENSMUST00000173596	retained_intron
ENSMUSG00000063765	ENSMUST00000173598	nonsense_mediated_decay
ENSMUSG00000092505	ENSMUST00000173599	processed_pseudogene
ENSMUSG00000024399	ENSMUST00000173600	protein_coding
ENSMUSG00000042632	ENSMUST00000173601	retained_intron
ENSMUSG00000061232	ENSMUST00000173602	retained_intron
ENSMUSG00000054074	ENSMUST00000173604	protein_coding_CDS_not_defined
ENSMUSG00000086324	ENSMUST00000173605	lncRNA
ENSMUSG00000022394	ENSMUST00000173607	protein_coding_CDS_not_defined
ENSMUSG00000066463	ENSMUST00000173608	protein_coding_CDS_not_defined
ENSMUSG00000092448	ENSMUST00000173609	lncRNA
ENSMUSG00000063240	ENSMUST00000173610	protein_coding
ENSMUSG00000022479	ENSMUST00000173611	protein_coding
ENSMUSG00000079608	ENSMUST00000173612	protein_coding_CDS_not_defined
ENSMUSG00000024670	ENSMUST00000173613	retained_intron
ENSMUSG00000062352	ENSMUST00000173614	retained_intron
ENSMUSG00000004591	ENSMUST00000173615	nonsense_mediated_decay
ENSMUSG00000073422	ENSMUST00000173616	retained_intron
ENSMUSG00000021506	ENSMUST00000173618	protein_coding
ENSMUSG00000020140	ENSMUST00000173619	retained_intron
ENSMUSG00000092210	ENSMUST00000173620	protein_coding
ENSMUSG00000015120	ENSMUST00000173621	protein_coding
ENSMUSG00000092596	ENSMUST00000173622	lncRNA
ENSMUSG00000001815	ENSMUST00000173623	protein_coding
ENSMUSG00000092536	ENSMUST00000173624	lncRNA
ENSMUSG00000073402	ENSMUST00000173625	protein_coding_CDS_not_defined
ENSMUSG00000002307	ENSMUST00000173626	protein_coding
ENSMUSG00000025451	ENSMUST00000173627	protein_coding
ENSMUSG00000059714	ENSMUST00000173628	nonsense_mediated_decay
ENSMUSG00000054128	ENSMUST00000173629	nonsense_mediated_decay
ENSMUSG00000006930	ENSMUST00000173630	protein_coding
ENSMUSG00000005354	ENSMUST00000173631	protein_coding
ENSMUSG00000042632	ENSMUST00000173632	protein_coding
ENSMUSG00000024387	ENSMUST00000173633	protein_coding
ENSMUSG00000020185	ENSMUST00000173634	protein_coding
ENSMUSG00000024955	ENSMUST00000173635	protein_coding
ENSMUSG00000048000	ENSMUST00000173636	protein_coding
ENSMUSG00000092602	ENSMUST00000173637	lncRNA
ENSMUSG00000021952	ENSMUST00000173638	retained_intron
ENSMUSG00000050747	ENSMUST00000173639	nonsense_mediated_decay
ENSMUSG00000033249	ENSMUST00000173640	nonsense_mediated_decay
ENSMUSG00000022905	ENSMUST00000173641	protein_coding_CDS_not_defined
ENSMUSG00000024498	ENSMUST00000173642	nonsense_mediated_decay
ENSMUSG00000092308	ENSMUST00000173643	unprocessed_pseudogene
ENSMUSG00000040482	ENSMUST00000173644	retained_intron
ENSMUSG00000028023	ENSMUST00000173645	protein_coding
ENSMUSG00000031558	ENSMUST00000173646	retained_intron
ENSMUSG00000004266	ENSMUST00000173647	protein_coding
ENSMUSG00000092474	ENSMUST00000173648	lncRNA
ENSMUSG00000042099	ENSMUST00000173649	retained_intron
ENSMUSG00000051827	ENSMUST00000173650	protein_coding
ENSMUSG00000060261	ENSMUST00000173651	nonsense_mediated_decay
ENSMUSG00000092606	ENSMUST00000173652	unprocessed_pseudogene
ENSMUSG00000058831	ENSMUST00000173653	protein_coding
ENSMUSG00000036591	ENSMUST00000173654	protein_coding_CDS_not_defined
ENSMUSG00000018727	ENSMUST00000173655	protein_coding
ENSMUSG00000022160	ENSMUST00000173656	protein_coding
ENSMUSG00000092247	ENSMUST00000173657	transcribed_processed_pseudogene
ENSMUSG00000007564	ENSMUST00000173658	nonsense_mediated_decay
ENSMUSG00000087166	ENSMUST00000173659	protein_coding
ENSMUSG00000051650	ENSMUST00000173660	protein_coding
ENSMUSG00000037876	ENSMUST00000173661	retained_intron
ENSMUSG00000028399	ENSMUST00000173662	protein_coding
